request_id,vehicle_id,service_type_id,mechanic_id,customer_id,charge_per_hour,estimated_duration_hours,total_payment
631,9512,10,38,9992,89.1,4,356.4
632,1252,3,158,2866,41.31,1,41.31
633,4304,7,165,5591,24.01,2,48.02
634,9865,22,124,8872,91.97,1,91.97
635,980,19,149,3393,60.21,1,60.21
636,2202,28,31,1547,31.07,4,124.28
637,304,7,131,2475,77.86,2,155.72
638,10080,17,50,9626,80.54,3,241.62
639,9762,29,214,671,28.39,4,113.56
640,43,25,171,6022,69.73,4,278.92
641,4884,16,110,1289,54.77,3,164.31
642,998,24,161,6362,61.03,1,61.03
643,3891,2,80,505,20.49,4,81.96
644,5354,22,179,4426,89.61,1,89.61
645,8533,1,21,3287,29.48,5,147.4
646,4493,7,235,3937,53.3,2,106.6
647,5861,16,68,3212,34.86,3,104.58
648,1765,4,233,5637,41.29,3,123.87
649,5446,20,162,2131,66.23,1,66.23
650,11197,16,153,1766,67.71,3,203.13
651,10184,26,169,774,68.18,4,272.72
652,1089,8,98,4798,25.26,1,25.26
653,10543,14,82,9323,30.31,3,90.92999999999999
654,6040,19,78,8881,70.76,1,70.76
655,6520,1,231,9340,99.21,5,496.04999999999995
656,1222,14,212,8518,21.09,3,63.269999999999996
657,1346,11,229,3551,99.2,2,198.4
658,6822,1,160,6308,43.36,5,216.8
659,9970,10,94,3205,72.42,4,289.68
660,9958,16,54,2067,24.71,3,74.13
661,9559,14,9,1910,49.73,3,149.19
662,5485,7,206,475,48.7,2,97.4
663,2934,26,198,5635,97.22,4,388.88
664,2831,30,79,9185,63.74,5,318.7
665,9202,21,248,8840,21.4,4,85.6
666,4923,20,127,708,41.18,1,41.18
667,4527,18,227,5415,45.82,4,183.28
668,1594,22,104,9342,78.58,1,78.58
669,2671,23,73,518,87.47,4,349.88
670,10464,29,116,4739,27.98,4,111.92
671,10489,19,53,6056,35.92,1,35.92
672,1609,21,1,3842,61.05,4,244.2
673,9489,3,178,6496,85.15,1,85.15
674,6560,16,113,436,69.96,3,209.88
675,11111,12,40,1188,98.58,2,197.16
676,5444,22,130,6206,62.45,1,62.45
677,11734,2,67,3099,68.49,4,273.96
678,2366,19,4,536,99.73,1,99.73
679,8435,22,170,8702,66.96,1,66.96
680,2342,11,199,8845,86.28,2,172.56
681,5316,16,132,3276,68.7,3,206.10000000000002
682,8919,2,50,7836,21.9,4,87.6
683,7409,16,53,1353,32.27,3,96.81
684,6033,18,203,9093,52.76,4,211.04
685,10527,23,79,8510,48.38,4,193.52
686,11337,2,117,4129,61.64,4,246.56
687,9032,3,206,3095,40.51,1,40.51
688,368,24,152,5720,75.31,1,75.31
689,1927,30,71,234,45.55,5,227.75
690,1178,18,26,3978,76.83,4,307.32
691,11625,13,20,8099,90.29,2,180.58
692,39,2,248,4525,61.18,4,244.72
693,5863,10,187,1789,77.9,4,311.6
694,2215,22,50,4110,60.51,1,60.51
695,1697,1,224,9547,42.75,5,213.75
696,5331,6,82,5355,90.73,5,453.65000000000003
697,11465,19,99,2394,45.86,1,45.86
698,5917,14,21,4450,41.51,3,124.53
699,2546,22,247,9241,63.37,1,63.37
700,1004,3,234,960,68.97,1,68.97
701,10836,5,32,5462,31.65,2,63.3
702,4191,4,128,7067,28.77,3,86.31
703,1577,29,218,5045,61.21,4,244.84
704,3837,6,65,620,67.91,5,339.54999999999995
705,5617,30,194,2221,94.51,5,472.55
706,6740,27,20,2159,29.88,2,59.76
707,6766,23,145,4892,61.3,4,245.2
708,11513,28,164,989,20.15,4,80.6
709,1054,6,182,3393,37.54,5,187.7
710,11404,1,32,6878,56.38,5,281.90000000000003
711,6252,11,95,6393,72.04,2,144.08
712,4027,6,57,8985,78.16,5,390.79999999999995
713,3149,13,130,5037,27.96,2,55.92
714,3947,10,73,6441,91.27,4,365.08
715,2871,26,130,371,80.0,4,320.0
716,4323,22,155,914,45.1,1,45.1
717,3273,17,173,9362,82.3,3,246.89999999999998
718,224,11,187,6017,20.59,2,41.18
719,11951,9,42,8597,71.29,4,285.16
720,7144,18,60,6509,32.19,4,128.76
721,7301,16,46,1406,22.1,3,66.30000000000001
722,8224,16,48,7650,42.93,3,128.79
723,2004,2,214,6107,66.64,4,266.56
724,5732,24,118,9381,60.71,1,60.71
725,1378,12,87,5508,27.29,2,54.58
726,5112,19,92,6031,33.4,1,33.4
727,6950,9,64,5201,31.24,4,124.96
728,1574,16,51,2101,64.14,3,192.42000000000002
729,2320,9,199,8594,58.36,4,233.44
730,10537,22,44,9282,62.78,1,62.78
731,10866,6,6,2539,69.38,5,346.9
732,10544,30,118,2824,50.72,5,253.6
733,1743,21,166,3998,77.52,4,310.08
734,2386,2,80,5499,87.28,4,349.12
735,8450,25,29,4002,28.54,4,114.16
736,5946,25,222,6222,30.97,4,123.88
737,6110,8,16,3583,24.84,1,24.84
738,2270,9,218,1071,37.57,4,150.28
739,250,4,29,3456,25.27,3,75.81
740,6952,10,214,5037,34.79,4,139.16
741,4621,8,120,7834,60.17,1,60.17
742,11092,1,247,6084,46.87,5,234.35
743,10112,5,190,2182,91.33,2,182.66
744,7771,1,242,2079,54.19,5,270.95
745,5010,19,120,6546,69.84,1,69.84
746,10658,16,157,9564,78.88,3,236.64
747,8490,30,116,3012,48.12,5,240.6
748,11008,19,112,5009,26.23,1,26.23
749,3469,12,4,7338,75.28,2,150.56
750,4751,20,160,6232,56.14,1,56.14
751,11479,15,181,6601,35.2,4,140.8
752,9253,14,130,431,95.65,3,286.95000000000005
753,7257,4,234,1737,69.28,3,207.84
754,4632,16,81,782,72.65,3,217.95000000000002
755,5836,21,48,2100,23.64,4,94.56
756,1083,5,227,7924,85.16,2,170.32
757,135,24,73,2333,30.29,1,30.29
758,11464,12,239,9338,78.0,2,156.0
759,3858,21,184,2266,36.82,4,147.28
760,9043,3,207,4990,38.58,1,38.58
761,1831,14,230,1219,54.51,3,163.53
762,6654,24,221,7728,44.59,1,44.59
763,5037,30,225,6772,66.58,5,332.9
764,650,16,30,1836,68.29,3,204.87
765,8636,26,184,9504,46.44,4,185.76
766,1114,26,29,1929,49.61,4,198.44
767,8932,29,117,2104,39.19,4,156.76
768,984,30,51,8106,29.39,5,146.95
769,10604,12,240,8451,52.05,2,104.1
770,2979,13,78,2134,36.82,2,73.64
771,2913,24,216,4954,47.11,1,47.11
772,8348,18,185,4680,76.9,4,307.6
773,9516,28,53,7307,25.54,4,102.16
774,4607,15,166,9035,59.75,4,239.0
775,423,17,172,378,48.56,3,145.68
776,11366,15,161,1073,25.4,4,101.6
777,8155,17,67,5027,42.33,3,126.99
778,991,5,188,7985,86.02,2,172.04
779,8339,20,66,2786,42.09,1,42.09
780,3786,15,156,3357,52.48,4,209.92
781,7009,2,74,5072,63.1,4,252.4
782,6509,26,189,7513,29.34,4,117.36
783,8824,17,20,6671,25.43,3,76.28999999999999
784,2766,24,126,7218,71.57,1,71.57
785,4848,27,115,7597,43.06,2,86.12
786,6843,15,249,8485,79.27,4,317.08
787,6143,23,33,7583,91.68,4,366.72
788,11332,8,165,1677,71.25,1,71.25
789,8520,4,82,6806,59.64,3,178.92000000000002
790,4668,4,210,3500,83.29,3,249.87
791,4544,21,197,5766,47.48,4,189.92
792,7180,20,117,490,77.91,1,77.91
793,9849,26,185,1000,58.09,4,232.36
794,7242,21,15,5059,70.47,4,281.88
795,6116,11,248,3449,22.14,2,44.28
796,323,3,125,3209,28.31,1,28.31
797,4296,4,39,7713,33.77,3,101.31
798,5759,19,45,1777,71.07,1,71.07
799,9416,21,142,5856,50.55,4,202.2
800,11316,5,67,857,49.34,2,98.68
801,5603,26,166,2664,46.12,4,184.48
802,1714,16,121,4731,70.77,3,212.31
803,5820,14,83,2557,93.85,3,281.54999999999995
804,6612,10,234,2551,80.74,4,322.96
805,4419,7,113,5044,32.36,2,64.72
806,2216,26,40,388,34.79,4,139.16
807,841,9,19,58,53.47,4,213.88
808,9353,13,11,7498,32.95,2,65.9
809,5579,6,183,1011,96.32,5,481.59999999999997
810,11249,4,186,4565,61.08,3,183.24
811,6872,2,160,6738,56.11,4,224.44
812,3800,15,44,6127,22.68,4,90.72
813,9398,8,42,1921,78.78,1,78.78
814,5612,13,185,3197,83.14,2,166.28
815,971,12,188,18,53.8,2,107.6
816,5692,2,102,9312,51.06,4,204.24
817,10296,4,173,5502,93.22,3,279.65999999999997
818,8518,9,70,5755,30.13,4,120.52
819,6504,9,149,4332,25.78,4,103.12
820,447,26,9,2796,22.65,4,90.6
821,9335,13,126,6618,79.74,2,159.48
822,4874,2,243,6749,31.5,4,126.0
823,3056,4,215,5941,29.59,3,88.77
824,7640,11,32,9869,50.1,2,100.2
825,9671,26,46,9447,52.62,4,210.48
826,5527,17,111,5795,38.75,3,116.25
827,4434,22,204,3471,41.64,1,41.64
828,2919,6,9,8115,86.14,5,430.7
829,4699,7,21,742,94.54,2,189.08
830,7495,6,43,2350,64.91,5,324.54999999999995
831,4159,20,239,9789,89.63,1,89.63
832,8302,19,50,6558,58.93,1,58.93
833,4802,6,139,6513,22.64,5,113.2
834,7966,25,101,7720,73.41,4,293.64
835,8681,15,245,3497,92.44,4,369.76
836,8454,2,31,1702,25.1,4,100.4
837,3386,2,168,5736,33.77,4,135.08
838,9512,5,242,3406,62.37,2,124.74
839,5966,30,248,2694,31.84,5,159.2
840,7627,16,86,725,41.58,3,124.74
841,8590,26,8,6514,72.24,4,288.96
842,10309,6,68,4566,64.02,5,320.09999999999997
843,9986,13,141,4102,52.78,2,105.56
844,4567,28,29,2775,53.45,4,213.8
845,6489,24,191,6004,45.99,1,45.99
846,5096,5,120,9594,39.81,2,79.62
847,10792,19,147,7682,24.46,1,24.46
848,1979,29,227,4880,73.63,4,294.52
849,1269,24,99,571,44.95,1,44.95
850,10968,13,19,827,31.91,2,63.82
851,10006,28,110,6009,41.08,4,164.32
852,1353,19,192,730,80.61,1,80.61
853,4345,7,126,7618,89.35,2,178.7
854,2736,20,170,6791,56.67,1,56.67
855,539,11,3,3369,45.71,2,91.42
856,2759,8,244,7391,85.4,1,85.4
857,4493,13,171,4400,81.73,2,163.46
858,6509,1,76,8804,80.8,5,404.0
859,5854,28,23,1394,66.81,4,267.24
860,514,30,104,5247,80.22,5,401.1
861,11994,8,46,3050,73.86,1,73.86
862,7950,20,19,1891,26.15,1,26.15
863,8051,17,87,1869,34.38,3,103.14000000000001
864,9876,23,44,7441,34.28,4,137.12
865,9531,3,104,9779,43.29,1,43.29
866,2288,25,38,2143,90.43,4,361.72
867,9944,5,237,5705,39.74,2,79.48
868,4215,3,142,7260,46.43,1,46.43
869,7839,30,100,1420,59.2,5,296.0
870,6134,22,125,2651,32.79,1,32.79
871,4233,28,234,5965,87.25,4,349.0
872,8528,28,225,3860,54.88,4,219.52
873,231,16,150,9169,37.3,3,111.89999999999999
874,10861,10,13,8418,36.08,4,144.32
875,3187,16,131,3575,51.39,3,154.17000000000002
876,10413,4,91,9443,34.6,3,103.80000000000001
877,6375,14,134,6649,50.6,3,151.8
878,8482,1,139,363,58.51,5,292.55
879,6050,14,86,3909,24.07,3,72.21000000000001
880,811,6,208,2345,58.76,5,293.8
881,5974,1,158,3305,75.35,5,376.75
882,10798,27,5,4603,57.63,2,115.26
883,94,20,40,9181,22.85,1,22.85
884,3640,15,206,1426,41.19,4,164.76
885,11178,4,56,7738,43.09,3,129.27
886,2893,16,212,9319,38.21,3,114.63
887,2875,21,37,6679,99.15,4,396.6
888,11525,17,160,4561,89.92,3,269.76
889,5370,9,41,8172,85.86,4,343.44
890,2064,20,64,4040,95.19,1,95.19
891,11977,19,224,8369,37.14,1,37.14
892,5069,1,174,7723,33.91,5,169.54999999999998
893,8439,3,201,5663,68.94,1,68.94
894,1718,21,233,6824,93.61,4,374.44
895,10892,17,7,9659,83.95,3,251.85000000000002
896,505,20,137,9197,77.91,1,77.91
897,4306,1,160,3406,38.49,5,192.45000000000002
898,11849,6,113,2402,99.62,5,498.1
899,4951,11,213,2082,34.85,2,69.7
900,5889,20,67,2230,51.18,1,51.18
901,3811,26,35,7936,34.36,4,137.44
902,2420,4,205,5168,99.73,3,299.19
903,3902,5,82,823,82.17,2,164.34
904,6429,20,222,9478,35.01,1,35.01
905,3046,19,239,7252,40.29,1,40.29
906,1583,3,181,6466,47.06,1,47.06
907,11507,25,201,1123,53.77,4,215.08
908,8957,13,45,4853,86.66,2,173.32
909,5325,29,28,3683,35.94,4,143.76
910,6968,14,209,77,95.95,3,287.85
911,5588,27,119,5304,87.51,2,175.02
912,10509,19,104,6474,79.51,1,79.51
913,7847,3,250,1532,60.96,1,60.96
914,3477,30,230,2206,72.67,5,363.35
915,7430,5,50,9394,29.49,2,58.98
916,11630,3,138,4311,97.87,1,97.87
917,5401,30,94,889,82.02,5,410.09999999999997
918,3561,14,149,8333,47.22,3,141.66
919,1038,13,118,6890,71.9,2,143.8
920,5910,12,159,9511,26.02,2,52.04
921,9781,13,212,6758,66.82,2,133.64
922,6652,2,190,3012,31.03,4,124.12
923,6198,9,79,9374,76.74,4,306.96
924,5693,22,27,4741,38.76,1,38.76
925,10923,1,189,4407,35.77,5,178.85000000000002
926,11139,9,250,2541,43.74,4,174.96
927,1698,28,108,2545,54.39,4,217.56
928,1961,16,120,7691,81.12,3,243.36
929,11604,29,70,2424,34.49,4,137.96
930,1619,28,48,4941,30.5,4,122.0
931,10580,4,208,9673,87.31,3,261.93
932,3143,17,24,9443,22.26,3,66.78
933,3811,9,114,3343,28.32,4,113.28
934,5353,4,9,2895,67.27,3,201.81
935,5986,18,61,9168,46.15,4,184.6
936,8293,24,53,3853,33.46,1,33.46
937,1657,1,77,5146,36.58,5,182.89999999999998
938,5286,3,248,3565,45.43,1,45.43
939,6988,24,52,4830,99.7,1,99.7
940,1073,23,113,1276,68.44,4,273.76
941,10368,3,229,6238,38.42,1,38.42
942,3205,25,90,4280,55.7,4,222.8
943,1395,23,92,4268,89.23,4,356.92
944,3460,8,240,8289,95.6,1,95.6
945,2726,11,78,1766,58.78,2,117.56
946,6721,18,147,2306,75.15,4,300.6
947,2411,2,102,8838,30.64,4,122.56
948,10568,19,231,4174,47.28,1,47.28
949,9029,23,11,2847,94.34,4,377.36
950,4975,12,118,1942,73.94,2,147.88
951,6843,19,245,1639,80.52,1,80.52
952,10876,21,132,1398,54.18,4,216.72
953,2884,12,242,4807,67.75,2,135.5
954,3203,4,236,4956,45.78,3,137.34
955,11955,14,87,1636,36.02,3,108.06
956,8476,14,29,3655,53.14,3,159.42000000000002
957,11344,10,218,6325,26.54,4,106.16
958,1647,14,212,178,45.5,3,136.5
959,3949,8,116,326,58.73,1,58.73
960,10948,26,178,3882,50.6,4,202.4
961,1282,5,128,4255,58.71,2,117.42
962,6843,20,193,6142,97.06,1,97.06
963,1280,6,28,7429,83.15,5,415.75
964,9746,10,220,7,73.04,4,292.16
965,6355,20,198,7391,31.23,1,31.23
966,9734,14,115,2308,88.32,3,264.96
967,4471,3,142,7046,33.58,1,33.58
968,3202,3,158,1733,71.59,1,71.59
969,7272,18,237,7410,45.08,4,180.32
970,11298,30,143,6310,75.22,5,376.1
971,8052,9,4,1918,68.6,4,274.4
972,2357,21,94,5645,39.74,4,158.96
973,1978,15,250,5487,46.1,4,184.4
974,20,9,101,1685,54.76,4,219.04
975,4833,23,60,8872,87.65,4,350.6
976,4455,2,59,9880,89.84,4,359.36
977,2060,28,97,7812,46.9,4,187.6
978,5664,15,108,9650,70.58,4,282.32
979,9534,10,23,4228,30.36,4,121.44
980,10815,25,16,5778,51.39,4,205.56
981,6696,22,188,922,37.45,1,37.45
982,5409,21,83,2630,60.57,4,242.28
983,8567,6,49,1899,95.24,5,476.2
984,2435,20,159,7005,58.9,1,58.9
985,3542,29,211,5058,36.21,4,144.84
986,5881,18,180,5977,69.41,4,277.64
987,1771,28,156,7590,90.56,4,362.24
988,7638,14,64,8393,48.96,3,146.88
989,6420,23,206,9431,31.84,4,127.36
990,5474,23,166,4420,38.13,4,152.52
991,11343,14,51,6897,52.42,3,157.26
992,8235,16,25,1259,56.92,3,170.76
993,1899,26,112,6078,88.9,4,355.6
994,10436,11,153,5454,47.77,2,95.54
995,3200,20,69,6051,84.54,1,84.54
996,6964,22,146,8543,69.23,1,69.23
997,8234,25,169,2105,68.55,4,274.2
998,8817,14,61,1002,68.54,3,205.62
999,11977,15,181,2466,61.64,4,246.56
1000,5330,23,161,4534,29.71,4,118.84
1001,9510,7,180,4903,92.99,2,185.98
1002,1396,10,230,9273,76.39,4,305.56
1003,4315,6,234,1167,48.5,5,242.5
1004,5080,24,224,544,66.38,1,66.38
1005,7580,27,100,2409,44.9,2,89.8
1006,2337,18,245,5911,59.57,4,238.28
1007,541,10,6,6063,32.71,4,130.84
1008,10973,23,125,7623,99.35,4,397.4
1009,324,7,95,4121,93.67,2,187.34
1010,7062,13,240,3793,24.0,2,48.0
1011,7419,26,247,7235,65.63,4,262.52
1012,9956,16,83,1261,73.37,3,220.11
1013,8,19,8,6476,76.32,1,76.32
1014,5794,25,210,1614,69.72,4,278.88
1015,4636,1,125,2779,86.13,5,430.65
1016,3744,9,244,6687,28.2,4,112.8
1017,11902,2,70,1939,76.97,4,307.88
1018,1025,16,13,8412,32.24,3,96.72
1019,2483,5,14,9627,31.48,2,62.96
1020,5206,3,194,3451,69.45,1,69.45
1021,72,6,150,5832,23.58,5,117.89999999999999
1022,1535,10,113,4207,92.23,4,368.92
1023,7304,6,158,9375,24.39,5,121.95
1024,5693,12,83,2074,39.25,2,78.5
1025,8258,7,178,458,40.2,2,80.4
1026,8103,12,123,4800,45.06,2,90.12
1027,8916,10,73,2235,85.98,4,343.92
1028,3800,7,54,4025,82.15,2,164.3
1029,10397,18,140,5039,90.75,4,363.0
1030,6790,11,17,9351,93.51,2,187.02
1031,3395,23,75,9199,35.99,4,143.96
1032,870,18,36,4827,27.14,4,108.56
1033,675,4,109,804,52.45,3,157.35000000000002
1034,4173,22,220,4309,84.36,1,84.36
1035,673,7,94,9273,39.45,2,78.9
1036,4763,30,239,1946,97.22,5,486.1
1037,11188,16,190,3186,36.31,3,108.93
1038,11769,22,167,3830,94.82,1,94.82
1039,11611,21,11,7437,28.88,4,115.52
1040,11792,27,39,1637,70.04,2,140.08
1041,8706,6,24,6274,73.64,5,368.2
1042,7108,22,49,9323,33.2,1,33.2
1043,3601,3,136,6164,56.9,1,56.9
1044,10401,22,134,1860,74.01,1,74.01
1045,10837,26,211,447,63.52,4,254.08
1046,996,5,237,3860,93.47,2,186.94
1047,9128,8,228,6540,99.78,1,99.78
1048,11140,16,233,103,81.63,3,244.89
1049,2301,26,216,5831,55.98,4,223.92
1050,5185,8,201,5861,53.85,1,53.85
1051,4431,22,17,1139,68.46,1,68.46
1052,11168,7,90,4784,92.79,2,185.58
1053,7396,23,48,8575,51.26,4,205.04
1054,9697,19,180,6425,33.0,1,33.0
1055,273,22,41,3794,60.18,1,60.18
1056,4300,20,37,944,38.04,1,38.04
1057,7781,21,89,1234,40.91,4,163.64
1058,165,20,12,9856,71.42,1,71.42
1059,10730,7,160,5984,81.37,2,162.74
1060,2269,17,230,6166,69.26,3,207.78000000000003
1061,10074,11,61,9443,96.06,2,192.12
1062,1469,1,99,7878,38.12,5,190.6
1063,3491,30,134,3020,55.57,5,277.85
1064,5243,27,56,4842,63.22,2,126.44
1065,860,28,46,4915,66.12,4,264.48
1066,6410,17,158,9419,76.35,3,229.04999999999998
1067,3858,18,93,8976,47.61,4,190.44
1068,5427,24,47,446,25.87,1,25.87
1069,11143,30,29,5967,74.28,5,371.4
1070,4961,25,79,9021,87.94,4,351.76
1071,8050,20,37,65,55.73,1,55.73
1072,933,12,27,9001,88.44,2,176.88
1073,7639,1,250,3093,74.28,5,371.4
1074,2787,4,185,7407,56.5,3,169.5
1075,10082,20,14,2195,47.55,1,47.55
1076,4115,24,230,9782,95.06,1,95.06
1077,8678,8,147,1220,22.08,1,22.08
1078,3422,6,2,4495,28.47,5,142.35
1079,856,8,164,7976,30.5,1,30.5
1080,1108,2,39,9789,56.31,4,225.24
1081,9756,11,210,7341,46.14,2,92.28
1082,5853,29,249,1875,32.46,4,129.84
1083,3517,15,15,914,59.51,4,238.04
1084,9950,14,198,3467,36.63,3,109.89000000000001
1085,379,26,47,2595,47.92,4,191.68
1086,7651,13,110,7159,86.85,2,173.7
1087,10208,20,45,1935,92.49,1,92.49
1088,8014,10,107,2628,27.89,4,111.56
1089,3407,7,78,5971,66.17,2,132.34
1090,11748,12,144,2902,71.12,2,142.24
1091,6022,13,240,5742,51.82,2,103.64
1092,1048,19,245,2804,67.83,1,67.83
1093,11885,11,217,9802,22.63,2,45.26
1094,9287,10,224,4866,26.01,4,104.04
1095,4892,16,94,3409,80.88,3,242.64
1096,7006,28,51,7404,80.87,4,323.48
1097,11633,27,45,5716,96.91,2,193.82
1098,4786,25,131,5799,63.47,4,253.88
1099,5108,16,112,6844,66.68,3,200.04000000000002
1100,10880,11,174,8138,58.89,2,117.78
1101,74,11,31,9188,52.55,2,105.1
1102,5986,27,14,6494,57.12,2,114.24
1103,11956,25,149,6776,93.87,4,375.48
1104,5524,3,26,6129,66.87,1,66.87
1105,86,11,158,2251,89.88,2,179.76
1106,5430,14,129,7478,20.22,3,60.66
1107,2715,14,68,6192,96.59,3,289.77
1108,8185,20,92,760,87.85,1,87.85
1109,8937,2,202,4906,75.09,4,300.36
1110,6673,27,2,6386,37.63,2,75.26
1111,11537,26,210,3008,60.36,4,241.44
1112,519,23,76,1675,53.4,4,213.6
1113,7614,11,1,2667,22.21,2,44.42
1114,10069,6,47,5483,33.98,5,169.89999999999998
1115,3022,25,199,3674,64.89,4,259.56
1116,2860,19,210,4616,41.24,1,41.24
1117,6263,29,216,2203,91.84,4,367.36
1118,6194,8,83,1572,90.95,1,90.95
1119,4812,17,119,4319,67.21,3,201.63
1120,7722,21,24,5163,73.63,4,294.52
1121,2156,22,153,5388,42.06,1,42.06
1122,9181,20,62,8949,45.05,1,45.05
1123,10356,28,59,5432,60.02,4,240.08
1124,10826,10,147,9980,70.19,4,280.76
1125,9879,22,158,1091,54.66,1,54.66
1126,5693,8,242,5705,93.78,1,93.78
1127,10570,21,154,5567,31.45,4,125.8
1128,9014,23,122,5271,26.33,4,105.32
1129,115,19,178,724,25.26,1,25.26
1130,1472,16,171,4947,80.33,3,240.99
1131,7496,8,197,1037,29.8,1,29.8
1132,4705,29,156,6935,39.11,4,156.44
1133,6941,28,7,9250,63.42,4,253.68
1134,11764,4,238,882,45.16,3,135.48
1135,48,10,173,5280,68.41,4,273.64
1136,6382,21,218,1672,69.48,4,277.92
1137,7411,29,167,4411,24.93,4,99.72
1138,11549,12,158,8041,49.36,2,98.72
1139,8517,7,68,4766,48.61,2,97.22
1140,4466,6,23,270,77.29,5,386.45000000000005
1141,2670,1,174,8339,92.39,5,461.95
1142,1472,29,132,3064,63.63,4,254.52
1143,6670,11,70,9344,22.88,2,45.76
1144,7623,18,114,2852,45.95,4,183.8
1145,571,23,96,5093,29.55,4,118.2
1146,1980,20,13,9401,36.4,1,36.4
1147,6057,27,115,7633,98.51,2,197.02
1148,7256,27,201,9491,99.62,2,199.24
1149,10771,29,8,6586,27.41,4,109.64
1150,10985,14,151,4516,29.02,3,87.06
1151,5981,27,26,2816,85.37,2,170.74
1152,4302,26,221,9120,36.4,4,145.6
1153,9846,11,199,5899,67.04,2,134.08
1154,5972,18,249,2624,58.75,4,235.0
1155,1010,23,105,9553,69.55,4,278.2
1156,2153,29,35,6814,67.92,4,271.68
1157,10753,4,211,6138,51.09,3,153.27
1158,11024,22,229,4126,67.84,1,67.84
1159,7127,29,6,8581,71.6,4,286.4
1160,8149,14,32,319,20.86,3,62.58
1161,11660,8,91,1261,72.64,1,72.64
1162,445,30,160,4241,49.24,5,246.20000000000002
1163,9607,23,200,6288,66.68,4,266.72
1164,5478,25,121,3367,76.31,4,305.24
1165,9846,9,226,3190,65.0,4,260.0
1166,10401,22,109,3284,36.36,1,36.36
1167,5875,19,222,8388,75.6,1,75.6
1168,4401,19,178,1394,39.42,1,39.42
1169,8858,24,122,8663,59.84,1,59.84
1170,45,4,144,8452,27.09,3,81.27
1171,10852,23,219,1433,29.6,4,118.4
1172,3777,8,204,7754,68.81,1,68.81
1173,10953,30,41,3416,36.16,5,180.79999999999998
1174,4358,8,43,4514,26.52,1,26.52
1175,7245,1,172,7624,90.26,5,451.3
1176,1611,5,126,8245,58.81,2,117.62
1177,9859,14,62,4026,79.65,3,238.95000000000002
1178,7952,25,209,671,87.33,4,349.32
1179,11873,3,50,2821,33.81,1,33.81
1180,828,27,130,2322,34.48,2,68.96
1181,888,10,73,8505,43.5,4,174.0
1182,11736,8,221,5212,28.98,1,28.98
1183,8042,17,199,9205,27.85,3,83.55000000000001
1184,4185,19,91,7796,28.91,1,28.91
1185,564,26,75,2314,73.49,4,293.96
1186,5583,20,152,280,21.19,1,21.19
1187,10355,6,131,4828,33.13,5,165.65
1188,4506,25,25,8169,23.5,4,94.0
1189,2039,18,205,3657,88.15,4,352.6
1190,1568,8,127,8065,74.08,1,74.08
1191,3435,9,9,3673,98.96,4,395.84
1192,972,27,88,7750,65.92,2,131.84
1193,5442,23,207,1489,59.84,4,239.36
1194,3654,8,236,5693,61.64,1,61.64
1195,3812,14,129,2676,80.8,3,242.39999999999998
1196,769,3,161,5484,88.53,1,88.53
1197,10047,30,177,7971,69.3,5,346.5
1198,9061,12,74,6620,34.05,2,68.1
1199,1515,13,244,7401,20.7,2,41.4
1200,878,14,43,714,61.13,3,183.39000000000001
1201,1733,27,34,4389,20.79,2,41.58
1202,10755,13,111,4661,77.52,2,155.04
1203,10423,11,171,3492,51.11,2,102.22
1204,9422,5,30,4018,91.09,2,182.18
1205,5451,2,163,1646,28.39,4,113.56
1206,4438,9,237,9925,50.16,4,200.64
1207,11284,29,211,9503,46.1,4,184.4
1208,9665,5,210,9232,26.61,2,53.22
1209,8629,10,131,9593,94.43,4,377.72
1210,4204,12,70,9568,42.24,2,84.48
1211,9729,15,37,5764,43.58,4,174.32
1212,2404,22,231,903,43.11,1,43.11
1213,4108,26,214,5024,99.33,4,397.32
1214,11123,4,115,5911,52.95,3,158.85000000000002
1215,9323,9,151,32,95.31,4,381.24
1216,6296,11,26,4645,44.08,2,88.16
1217,5000,14,178,5950,58.8,3,176.39999999999998
1218,8468,3,205,4791,79.14,1,79.14
1219,2623,11,35,8383,80.5,2,161.0
1220,8752,22,205,6454,43.84,1,43.84
1221,5211,28,5,9180,68.83,4,275.32
1222,408,9,61,1347,58.05,4,232.2
1223,9144,10,40,1253,39.01,4,156.04
1224,9765,4,58,7158,76.23,3,228.69
1225,10117,16,88,4271,62.15,3,186.45
1226,10081,7,125,7945,58.7,2,117.4
1227,2171,24,199,7231,79.03,1,79.03
1228,5932,9,214,2484,33.06,4,132.24
1229,1894,6,82,25,77.33,5,386.65
1230,8636,22,54,4507,80.58,1,80.58
1231,3049,10,122,2252,34.43,4,137.72
1232,7460,30,38,714,55.56,5,277.8
1233,1128,20,124,5662,37.32,1,37.32
1234,7824,2,242,852,88.47,4,353.88
1235,3871,6,61,9761,93.36,5,466.8
1236,9899,18,170,9102,92.21,4,368.84
1237,7472,7,58,6109,32.74,2,65.48
1238,11,17,88,8675,35.14,3,105.42
1239,10489,15,94,5839,74.59,4,298.36
1240,8947,29,202,2937,97.55,4,390.2
1241,3709,6,243,1436,62.2,5,311.0
1242,4607,26,198,6055,90.32,4,361.28
1243,11916,2,143,8575,47.73,4,190.92
1244,8314,19,181,9477,61.27,1,61.27
1245,11633,22,24,8647,29.8,1,29.8
1246,1634,26,245,9858,69.63,4,278.52
1247,2972,18,31,8142,85.43,4,341.72
1248,11646,18,61,4675,30.79,4,123.16
