vehicle_id,customer_id,model_id,year,color,mileage
V000548,C00847,VM00008,2010,Tomato,194813
V000549,C03773,VM00001,2021,BlanchedAlmond,89320
V000550,C02884,VM00002,2017,Magenta,102090
V000551,C03006,VM00004,2021,Turquoise,15074
V000552,C01430,VM00012,2016,RosyBrown,42614
V000553,C00959,VM00006,2020,MediumSpringGreen,32208
V000554,C02302,VM00009,2021,PowderBlue,184389
V000555,C01600,VM00009,2019,Violet,66253
V000556,C02167,VM00002,2010,Cornsilk,6547
V000557,C00590,VM00011,2015,Cornsilk,104932
V000558,C03520,VM00003,2016,AliceBlue,5896
V000559,C02051,VM00002,2021,Pink,152511
V000560,C00269,VM00006,2020,ForestGreen,20313
V000561,C01319,VM00006,2020,DarkTurquoise,106587
V000562,C02551,VM00006,2020,Snow,153623
V000563,C03398,VM00003,2013,IndianRed,36363
V000564,C03927,VM00005,2023,HotPink,63856
V000565,C01913,VM00009,2017,PowderBlue,169701
V000566,C02197,VM00010,2023,Ivory,14226
V000567,C00087,VM00010,2006,LightCyan,152754
V000568,C00039,VM00004,2011,RoyalBlue,148021
V000569,C02954,VM00001,2012,Ivory,24378
V000570,C01913,VM00009,2011,Salmon,10188
V000571,C03814,VM00008,2019,DarkGoldenRod,175095
V000572,C03535,VM00002,2012,Crimson,129892
V000573,C02670,VM00004,2017,LightSkyBlue,154813
V000574,C03492,VM00001,2011,MediumBlue,174027
V000575,C02300,VM00002,2014,DarkBlue,106201
V000576,C01574,VM00007,2018,DodgerBlue,79047
V000577,C03646,VM00002,2017,LightCoral,184728
V000578,C00477,VM00009,2023,PaleGreen,166493
V000579,C03765,VM00009,2010,ForestGreen,106388
V000580,C03622,VM00001,2016,DarkCyan,122878
V000581,C01757,VM00005,2013,LavenderBlush,67303
V000582,C02478,VM00002,2022,Silver,184013
V000583,C00003,VM00002,2007,Wheat,133597
V000584,C00255,VM00012,2009,IndianRed,165591
V000585,C03365,VM00003,2007,Orange,70547
V000586,C02133,VM00002,2014,CadetBlue,95478
V000587,C01301,VM00011,2019,Purple,171906
V000588,C01006,VM00003,2021,LightGreen,124271
V000589,C01068,VM00007,2016,Maroon,130600
V000590,C02926,VM00002,2012,RoyalBlue,45144
V000591,C01911,VM00001,2023,BurlyWood,124071
V000592,C01341,VM00010,2006,DarkSlateGray,145628
V000593,C01289,VM00011,2019,Olive,99407
V000594,C00249,VM00012,2021,OliveDrab,63678
V000595,C03058,VM00011,2015,DodgerBlue,42855
V000596,C01798,VM00001,2018,Bisque,80199
V000597,C01219,VM00007,2019,PapayaWhip,172010
V000598,C03953,VM00012,2019,Gold,196621
V000599,C02150,VM00002,2018,DimGray,50705
V000600,C00408,VM00001,2018,LimeGreen,106830
V000601,C01059,VM00012,2016,PaleGreen,72426
V000602,C01226,VM00003,2020,Ivory,47026
V000603,C03795,VM00012,2015,LightGray,101489
V000604,C01253,VM00010,2013,DarkMagenta,198988
V000605,C00971,VM00007,2017,MediumSeaGreen,10488
V000606,C03125,VM00008,2005,Silver,118177
V000607,C02420,VM00005,2010,Moccasin,83605
V000608,C01074,VM00007,2019,DarkKhaki,42744
V000609,C01150,VM00012,2012,Silver,16155
V000610,C01683,VM00010,2013,RoyalBlue,125568
V000611,C03053,VM00008,2007,Plum,112576
V000612,C02467,VM00008,2016,DarkViolet,191302
V000613,C00689,VM00009,2007,Khaki,146950
V000614,C01638,VM00001,2014,Gray,64502
V000615,C01634,VM00004,2021,BurlyWood,110442
V000616,C00715,VM00005,2021,Peru,37774
V000617,C01697,VM00010,2022,SlateGray,169233
V000618,C03160,VM00004,2007,DarkSlateBlue,97521
V000619,C00888,VM00002,2013,Silver,59552
V000620,C02445,VM00007,2012,CornflowerBlue,111376
V000621,C03662,VM00004,2008,LightGray,115399
V000622,C01409,VM00012,2008,AntiqueWhite,114504
V000623,C00393,VM00010,2007,SeaShell,125738
V000624,C02397,VM00004,2016,SandyBrown,197269
V000625,C03951,VM00012,2006,DeepPink,123570
V000626,C02854,VM00005,2022,Linen,121363
V000627,C02140,VM00009,2011,Pink,106827
V000628,C00441,VM00004,2015,WhiteSmoke,126508
V000629,C02927,VM00006,2011,LightCoral,100305
V000630,C03377,VM00006,2015,AliceBlue,93552
V000631,C00935,VM00008,2013,LightPink,90461
V000632,C02189,VM00005,2014,LimeGreen,179423
V000633,C03606,VM00010,2013,MediumSpringGreen,109564
V000634,C03783,VM00001,2011,Navy,39895
V000635,C00956,VM00009,2009,Cyan,194610
V000636,C00773,VM00006,2022,Pink,143919
V000637,C01145,VM00008,2013,Salmon,58979
V000638,C03745,VM00005,2005,MediumSeaGreen,69489
V000639,C02870,VM00008,2014,IndianRed,61874
V000640,C03578,VM00002,2014,AliceBlue,191801
V000641,C02522,VM00008,2016,LightYellow,55060
V000642,C02642,VM00008,2017,Magenta,153999
V000643,C01247,VM00002,2017,LawnGreen,56013
V000644,C03889,VM00006,2023,DarkSlateBlue,196183
V000645,C00326,VM00006,2005,MistyRose,177838
V000646,C01307,VM00007,2020,LightYellow,167234
V000647,C03752,VM00005,2021,ForestGreen,100267
V000648,C01382,VM00009,2009,Thistle,126471
V000649,C03694,VM00010,2017,PaleVioletRed,148708
V000650,C00739,VM00012,2012,MediumTurquoise,112009
V000651,C02351,VM00007,2012,LavenderBlush,103255
V000652,C03035,VM00005,2011,White,173820
V000653,C03459,VM00004,2020,IndianRed,85451
V000654,C03486,VM00003,2012,Crimson,60971
V000655,C02529,VM00003,2021,DimGray,107977
V000656,C00653,VM00012,2023,SeaGreen,42049
V000657,C01893,VM00005,2022,MediumTurquoise,128268
V000658,C01889,VM00007,2019,LightCyan,33481
V000659,C01930,VM00010,2019,SandyBrown,147299
V000660,C02778,VM00007,2015,MediumPurple,175980
V000661,C01860,VM00004,2007,OrangeRed,123572
V000662,C00365,VM00002,2015,Cornsilk,83727
V000663,C00780,VM00009,2011,Silver,168471
V000664,C01514,VM00011,2018,Olive,113034
V000665,C02185,VM00002,2018,GoldenRod,18339
V000666,C02530,VM00006,2011,Yellow,57274
V000667,C02478,VM00009,2019,Aqua,61931
V000668,C03949,VM00010,2019,MediumSeaGreen,93521
V000669,C03388,VM00010,2022,Tan,149623
V000670,C02651,VM00007,2005,SkyBlue,46083
V000671,C01686,VM00001,2016,DarkGoldenRod,177923
V000672,C00481,VM00010,2009,Chocolate,105739
V000673,C03758,VM00010,2023,GreenYellow,140659
V000674,C03316,VM00004,2009,DarkGreen,118189
V000675,C01607,VM00012,2014,White,52268
V000676,C00096,VM00011,2005,GoldenRod,121124
V000677,C00240,VM00011,2020,PaleVioletRed,11248
V000678,C00332,VM00003,2016,Gray,186919
V000679,C00840,VM00007,2015,Peru,59120
V000680,C00428,VM00004,2012,CadetBlue,106179
V000681,C00478,VM00005,2018,DeepPink,153738
V000682,C00994,VM00004,2018,Tan,179848
V000683,C03367,VM00001,2017,BlueViolet,50178
V000684,C03966,VM00010,2022,LightSteelBlue,76649
V000685,C03735,VM00003,2014,LightGreen,183423
V000686,C03212,VM00007,2015,MidnightBlue,152682
V000687,C02758,VM00003,2023,White,45856
V000688,C02563,VM00001,2005,Khaki,173096
V000689,C02018,VM00005,2023,HoneyDew,110349
V000690,C02055,VM00009,2006,MidnightBlue,155750
V000691,C01823,VM00003,2009,SpringGreen,56854
V000692,C00277,VM00005,2009,PaleGreen,44500
V000693,C03281,VM00001,2015,HotPink,112817
V000694,C03864,VM00002,2023,Salmon,87966
V000695,C02216,VM00006,2023,LightPink,127835
V000696,C01932,VM00003,2017,MediumBlue,69408
V000697,C02697,VM00002,2017,PaleGreen,198584
V000698,C02481,VM00008,2011,Chocolate,39224
V000699,C03217,VM00004,2017,Lavender,132581
V000700,C01890,VM00009,2007,RosyBrown,87893
V000701,C02728,VM00002,2022,LightSalmon,165001
V000702,C02902,VM00001,2017,SeaShell,165517
V000703,C02149,VM00002,2011,PaleTurquoise,144090
V000704,C02626,VM00011,2020,GhostWhite,197759
V000705,C03471,VM00009,2008,BlueViolet,169648
V000706,C02372,VM00010,2015,PaleGoldenRod,14254
V000707,C00679,VM00008,2023,IndianRed,182258
V000708,C02342,VM00004,2019,LightCoral,30444
V000709,C03498,VM00012,2014,Purple,22133
V000710,C00990,VM00004,2007,LightCyan,27478
V000711,C00240,VM00012,2010,FloralWhite,10627
V000712,C02353,VM00011,2008,Snow,7272
V000713,C00236,VM00003,2022,DeepSkyBlue,18828
V000714,C03780,VM00005,2010,Blue,91902
V000715,C03191,VM00008,2006,DarkKhaki,28579
V000716,C01847,VM00002,2020,DarkOrange,87128
V000717,C03899,VM00006,2005,MidnightBlue,98505
V000718,C01934,VM00011,2010,Indigo,58217
V000719,C00577,VM00003,2011,PaleGoldenRod,199926
V000720,C03356,VM00006,2007,DarkBlue,44479
V000721,C01309,VM00009,2017,Bisque,60839
V000722,C02271,VM00010,2014,CornflowerBlue,85625
V000723,C01224,VM00010,2011,Black,22307
V000724,C00200,VM00010,2012,GreenYellow,100142
V000725,C03341,VM00012,2014,MediumPurple,168376
V000726,C03242,VM00012,2021,Plum,87706
V000727,C00213,VM00007,2007,DimGray,157947
V000728,C02483,VM00008,2019,Wheat,122077
V000729,C02627,VM00004,2006,PaleVioletRed,129541
V000730,C00022,VM00010,2016,SkyBlue,93767
V000731,C03507,VM00001,2021,Purple,189445
V000732,C01699,VM00004,2005,DarkGoldenRod,50932
V000733,C03868,VM00002,2010,MediumTurquoise,80953
V000734,C00766,VM00007,2015,LimeGreen,84492
V000735,C02595,VM00010,2018,DarkOliveGreen,31607
V000736,C01357,VM00008,2017,DarkTurquoise,152295
V000737,C00107,VM00003,2010,Tan,46893
V000738,C02399,VM00009,2008,PaleGreen,44850
V000739,C03156,VM00002,2009,MediumAquaMarine,47796
V000740,C01114,VM00009,2022,Plum,113838
V000741,C01673,VM00009,2018,SeaShell,36048
V000742,C02887,VM00006,2020,IndianRed,144540
V000743,C01574,VM00011,2007,Violet,167080
V000744,C02731,VM00009,2017,Moccasin,112395
V000745,C01618,VM00005,2011,Gold,46492
V000746,C00016,VM00001,2009,GreenYellow,152236
V000747,C01370,VM00008,2011,Crimson,149787
V000748,C03620,VM00004,2014,Indigo,169805
V000749,C03747,VM00005,2018,Red,128094
V000750,C03545,VM00004,2020,SlateBlue,188464
V000751,C00008,VM00002,2010,ForestGreen,78723
V000752,C01706,VM00010,2023,DodgerBlue,185869
V000753,C02118,VM00001,2014,PaleVioletRed,70376
V000754,C02323,VM00011,2023,Indigo,34716
V000755,C00108,VM00009,2011,AntiqueWhite,179029
V000756,C03835,VM00006,2021,GoldenRod,43442
V000757,C03294,VM00011,2019,LavenderBlush,121628
V000758,C03679,VM00008,2013,LightCyan,30446
V000759,C00748,VM00012,2011,Aqua,15322
V000760,C03337,VM00004,2005,SeaGreen,40546
V000761,C01489,VM00005,2009,IndianRed,104863
V000762,C03035,VM00007,2019,SlateBlue,128945
V000763,C01515,VM00010,2007,IndianRed,104449
V000764,C03008,VM00009,2017,MediumSpringGreen,130011
V000765,C00641,VM00012,2012,Teal,49684
V000766,C03530,VM00007,2021,Khaki,10230
V000767,C02071,VM00012,2015,Navy,158662
V000768,C02134,VM00008,2023,Gainsboro,185386
V000769,C03147,VM00006,2020,LightGreen,99996
V000770,C03075,VM00011,2019,Aquamarine,120588
V000771,C02446,VM00009,2019,Peru,158325
V000772,C01865,VM00010,2023,DeepSkyBlue,154922
V000773,C00810,VM00008,2006,LightGray,52666
V000774,C01885,VM00001,2007,MediumAquaMarine,122265
V000775,C02615,VM00002,2014,DarkOliveGreen,10205
V000776,C02289,VM00006,2019,Magenta,133913
V000777,C01079,VM00012,2016,BlanchedAlmond,181098
V000778,C00105,VM00012,2014,Peru,153578
V000779,C01811,VM00012,2017,YellowGreen,95132
V000780,C02700,VM00005,2010,DarkViolet,94070
V000781,C00046,VM00003,2018,MediumVioletRed,27284
V000782,C01078,VM00011,2012,Navy,101984
V000783,C03620,VM00003,2010,DarkSlateGray,23059
V000784,C00472,VM00011,2018,LightSlateGray,51461
V000785,C02382,VM00011,2019,Tan,40374
V000786,C00110,VM00008,2017,PaleTurquoise,168586
V000787,C00711,VM00001,2010,DarkSalmon,83670
V000788,C01099,VM00010,2023,LawnGreen,182569
V000789,C03368,VM00012,2008,Navy,108184
V000790,C00495,VM00006,2017,Indigo,44186
V000791,C01681,VM00006,2006,BurlyWood,34090
V000792,C03965,VM00008,2012,Turquoise,180349
V000793,C02782,VM00008,2010,MidnightBlue,56676
V000794,C03181,VM00011,2013,Gray,171257
V000795,C03883,VM00003,2022,MediumBlue,89069
V000796,C00427,VM00001,2014,SlateGray,81637
V000797,C02031,VM00001,2007,DarkGray,191491
V000798,C01835,VM00012,2011,LightYellow,26777
V000799,C00560,VM00006,2020,Beige,97985
V000800,C00782,VM00012,2018,Blue,163023
V000801,C03872,VM00004,2022,Olive,134695
V000802,C02042,VM00007,2008,LightYellow,9182
V000803,C02336,VM00009,2016,Sienna,168017
V000804,C02594,VM00009,2007,LightSteelBlue,159749
V000805,C01804,VM00012,2008,Lavender,114507
V000806,C03119,VM00010,2021,LightGreen,49318
V000807,C00939,VM00001,2015,DarkKhaki,100739
V000808,C00132,VM00009,2018,RosyBrown,71247
V000809,C02328,VM00010,2019,DarkOliveGreen,55337
V000810,C03465,VM00007,2010,IndianRed,139590
V000811,C00061,VM00005,2013,SeaGreen,78464
V000812,C01347,VM00004,2011,SaddleBrown,141428
V000813,C03689,VM00006,2021,Green,11145
V000814,C00919,VM00012,2006,DarkSalmon,133348
V000815,C03318,VM00004,2019,NavajoWhite,88510
V000816,C03443,VM00009,2005,DarkGray,48747
V000817,C00798,VM00003,2007,Indigo,18634
V000818,C03114,VM00001,2019,Maroon,175237
V000819,C00230,VM00002,2017,MediumSlateBlue,67601
V000820,C00475,VM00009,2015,YellowGreen,188635
V000821,C02766,VM00008,2017,Plum,85382
V000822,C02421,VM00008,2011,LightCoral,73973
V000823,C00657,VM00007,2017,PaleGreen,122684
V000824,C01351,VM00008,2006,MistyRose,118495
V000825,C00510,VM00012,2005,Plum,93478
V000826,C03474,VM00002,2013,Sienna,15605
V000827,C03461,VM00003,2008,Snow,76522
V000828,C02159,VM00010,2009,HoneyDew,177148
V000829,C01752,VM00005,2015,Turquoise,125084
V000830,C01156,VM00011,2019,RosyBrown,177860
V000831,C01836,VM00005,2020,Olive,26035
V000832,C00081,VM00012,2019,Fuchsia,92272
V000833,C01059,VM00002,2007,MediumOrchid,149513
V000834,C02164,VM00002,2007,BlueViolet,13224
V000835,C01527,VM00006,2022,Sienna,39249
V000836,C03035,VM00004,2012,Blue,168622
V000837,C03181,VM00011,2019,PowderBlue,7799
V000838,C01301,VM00001,2009,Crimson,197581
V000839,C00188,VM00010,2020,Ivory,155379
V000840,C00699,VM00002,2013,RoyalBlue,10036
V000841,C00837,VM00003,2010,Magenta,84353
V000842,C00338,VM00012,2010,DimGray,104790
V000843,C01018,VM00008,2005,SaddleBrown,57335
V000844,C03196,VM00012,2008,PaleGreen,128239
V000845,C01843,VM00001,2010,GhostWhite,104619
V000846,C03975,VM00008,2014,AliceBlue,106815
V000847,C03748,VM00004,2008,Tan,14432
V000848,C03090,VM00007,2022,FloralWhite,187265
V000849,C03161,VM00007,2017,GreenYellow,181135
V000850,C02990,VM00003,2010,SandyBrown,75853
V000851,C01204,VM00001,2007,DeepSkyBlue,187676
V000852,C02906,VM00007,2005,Khaki,103341
V000853,C01109,VM00011,2013,Navy,92984
V000854,C03436,VM00003,2009,Plum,101152
V000855,C02001,VM00008,2019,Purple,139370
V000856,C00493,VM00003,2016,SaddleBrown,116283
V000857,C03503,VM00005,2010,MediumTurquoise,111743
V000858,C01412,VM00005,2011,HotPink,190409
V000859,C03740,VM00008,2006,LightSlateGray,94686
V000860,C01550,VM00001,2022,HoneyDew,39692
V000861,C01468,VM00010,2011,PaleGreen,95764
V000862,C00213,VM00010,2019,Gold,193512
V000863,C00894,VM00007,2006,LightSteelBlue,73573
V000864,C03363,VM00008,2021,ForestGreen,149803
V000865,C01940,VM00005,2008,DarkOrange,55568
V000866,C00406,VM00006,2017,BlanchedAlmond,133143
V000867,C01325,VM00001,2014,OliveDrab,78830
V000868,C03958,VM00008,2019,PowderBlue,74906
V000869,C03018,VM00002,2006,AntiqueWhite,26838
V000870,C02899,VM00007,2005,Aquamarine,122931
V000871,C03718,VM00003,2006,DarkSeaGreen,181110
V000872,C00128,VM00004,2017,Orchid,27228
V000873,C00044,VM00010,2011,AliceBlue,179646
V000874,C01984,VM00003,2012,BlueViolet,88522
V000875,C01052,VM00006,2016,MediumSlateBlue,138376
V000876,C02273,VM00003,2012,Lavender,34759
V000877,C02110,VM00007,2011,Linen,11031
V000878,C00908,VM00011,2007,BurlyWood,38692
V000879,C03650,VM00006,2005,PapayaWhip,33062
V000880,C02092,VM00011,2018,Brown,68690
V000881,C00611,VM00006,2005,DarkSalmon,24507
V000882,C01787,VM00006,2005,AliceBlue,51427
V000883,C02204,VM00012,2015,LightCyan,102881
V000884,C00593,VM00011,2011,Purple,22028
V000885,C03386,VM00008,2007,Fuchsia,45371
V000886,C00227,VM00006,2012,Ivory,154922
V000887,C00336,VM00008,2008,Cyan,67113
V000888,C00587,VM00007,2010,Coral,27907
V000889,C00142,VM00011,2010,PaleGoldenRod,24768
V000890,C00592,VM00009,2006,Pink,7528
V000891,C02939,VM00002,2018,DeepPink,194558
V000892,C03231,VM00002,2021,SpringGreen,8525
V000893,C03682,VM00003,2008,DarkMagenta,198069
V000894,C00441,VM00001,2015,PapayaWhip,94426
V000895,C03729,VM00001,2015,Beige,166863
V000896,C01306,VM00006,2022,Coral,23450
V000897,C03306,VM00007,2011,Thistle,45958
V000898,C00587,VM00006,2011,DarkTurquoise,157765
V000899,C01657,VM00011,2022,DarkOrchid,169135
V000900,C03836,VM00006,2017,DarkSlateGray,125786
V000901,C03507,VM00006,2018,LightSkyBlue,170413
V000902,C00711,VM00004,2008,PaleVioletRed,91743
V000903,C00197,VM00001,2012,DarkKhaki,179309
V000904,C01982,VM00012,2011,PeachPuff,32743
V000905,C02701,VM00011,2008,Ivory,165580
V000906,C03780,VM00005,2016,DeepSkyBlue,36975
V000907,C02784,VM00001,2015,DarkOrchid,19723
V000908,C03186,VM00008,2010,Salmon,189588
V000909,C01744,VM00012,2005,Magenta,41363
V000910,C02807,VM00005,2017,CadetBlue,57303
V000911,C01933,VM00004,2015,MediumSeaGreen,26274
V000912,C02346,VM00011,2005,Brown,53647
V000913,C01495,VM00010,2017,NavajoWhite,29039
V000914,C02918,VM00004,2011,Aqua,193286
V000915,C03321,VM00009,2019,GhostWhite,29008
V000916,C02017,VM00008,2012,Violet,6006
V000917,C01283,VM00003,2007,Maroon,118500
V000918,C02783,VM00011,2013,Salmon,184726
V000919,C01895,VM00008,2016,Snow,66099
V000920,C00426,VM00001,2006,LightGoldenRodYellow,60107
V000921,C02991,VM00008,2007,Turquoise,18106
V000922,C03099,VM00011,2011,LightSalmon,192951
V000923,C02071,VM00006,2018,OrangeRed,25817
V000924,C01775,VM00010,2014,DarkCyan,106423
V000925,C03626,VM00012,2020,MediumAquaMarine,88992
V000926,C02457,VM00004,2008,SlateGray,168958
V000927,C03217,VM00004,2022,Green,143761
V000928,C01838,VM00006,2023,Linen,55499
V000929,C00577,VM00010,2010,Bisque,129792
V000930,C01505,VM00011,2013,FloralWhite,56720
V000931,C00065,VM00003,2008,YellowGreen,190660
V000932,C03306,VM00005,2015,DeepPink,134840
V000933,C00112,VM00003,2017,Green,163717
V000934,C01787,VM00004,2009,BlueViolet,190145
V000935,C03480,VM00009,2015,Khaki,53775
V000936,C02439,VM00005,2010,Tomato,128000
V000937,C01910,VM00005,2015,DimGray,80514
V000938,C01003,VM00009,2020,DeepSkyBlue,196775
V000939,C01736,VM00003,2007,Snow,182251
V000940,C01404,VM00004,2015,Green,160139
V000941,C03843,VM00012,2005,FloralWhite,21060
V000942,C03230,VM00003,2023,DarkGoldenRod,121003
V000943,C02109,VM00009,2019,Gray,53477
V000944,C01837,VM00010,2017,Tomato,138060
V000945,C03288,VM00001,2021,SaddleBrown,6655
V000946,C02939,VM00002,2012,LimeGreen,25855
V000947,C02636,VM00012,2021,Indigo,51098
V000948,C02901,VM00008,2023,Beige,56831
V000949,C02388,VM00002,2005,OliveDrab,74012
V000950,C01069,VM00001,2012,MediumBlue,42720
V000951,C02415,VM00007,2005,MediumBlue,147081
V000952,C02853,VM00004,2008,Fuchsia,155846
V000953,C00607,VM00008,2014,DarkKhaki,54635
V000954,C03489,VM00009,2012,DeepSkyBlue,188492
V000955,C03641,VM00002,2018,MediumSeaGreen,37508
V000956,C02699,VM00012,2012,DarkOrange,189252
V000957,C00863,VM00002,2007,DarkSalmon,24865
V000958,C00490,VM00009,2006,PeachPuff,54335
V000959,C02592,VM00007,2009,Sienna,54033
V000960,C01420,VM00009,2016,LightPink,89254
V000961,C00444,VM00010,2020,Wheat,64694
V000962,C00451,VM00004,2014,GhostWhite,47578
V000963,C00033,VM00009,2011,DarkCyan,108459
V000964,C03591,VM00004,2009,Snow,171539
V000965,C03786,VM00010,2017,SteelBlue,160270
V000966,C02593,VM00011,2011,LightGray,82783
V000967,C02285,VM00012,2006,IndianRed,162693
V000968,C00322,VM00012,2012,Ivory,113077
V000969,C03304,VM00006,2019,Snow,137816
V000970,C02022,VM00005,2015,DarkCyan,172928
V000971,C02100,VM00004,2009,SandyBrown,79816
V000972,C00811,VM00005,2013,PaleVioletRed,62215
V000973,C00321,VM00011,2015,LightCyan,116810
V000974,C00935,VM00006,2006,SeaShell,70784
V000975,C01352,VM00008,2021,DarkGoldenRod,95376
V000976,C03465,VM00012,2018,LightSeaGreen,197792
V000977,C01879,VM00012,2014,BlueViolet,68116
V000978,C00291,VM00002,2005,MediumOrchid,144080
V000979,C03713,VM00003,2012,Orange,6830
V000980,C02535,VM00009,2015,RoyalBlue,176662
V000981,C00241,VM00005,2015,DarkKhaki,184183
V000982,C02421,VM00001,2012,RoyalBlue,70973
V000983,C02821,VM00004,2011,HoneyDew,78780
V000984,C00808,VM00009,2022,Maroon,47274
V000985,C02837,VM00005,2006,LightGray,21948
V000986,C03158,VM00001,2012,Cyan,21153
V000987,C01679,VM00006,2012,DarkCyan,21458
V000988,C01742,VM00009,2017,CadetBlue,134478
V000989,C02946,VM00009,2021,Aqua,95236
V000990,C00453,VM00008,2015,Maroon,197129
V000991,C01983,VM00001,2010,DarkSlateGray,20834
V000992,C01678,VM00005,2019,LightSalmon,167488
V000993,C01477,VM00010,2005,GreenYellow,117746
V000994,C02078,VM00012,2007,Orange,25958
V000995,C02078,VM00002,2020,Salmon,181694
V000996,C00352,VM00010,2007,MidnightBlue,192723
V000997,C02154,VM00004,2011,LightGoldenRodYellow,121898
V000998,C03206,VM00002,2006,SeaGreen,8145
V000999,C02090,VM00009,2009,MediumSeaGreen,181816
V001000,C03631,VM00011,2011,DarkMagenta,28129
V001001,C03266,VM00008,2009,PaleGreen,88466
V001002,C03359,VM00004,2007,DarkSeaGreen,159177
V001003,C00983,VM00003,2010,MediumVioletRed,99759
V001004,C03291,VM00004,2023,Yellow,187996
V001005,C01907,VM00012,2022,Ivory,183541
V001006,C03417,VM00004,2011,Cornsilk,163729
V001007,C01548,VM00006,2012,Crimson,182784
V001008,C00089,VM00002,2021,RosyBrown,22269
V001009,C01725,VM00010,2007,Magenta,154212
V001010,C00278,VM00006,2018,SlateGray,73796
V001011,C02663,VM00001,2019,Black,195617
V001012,C02878,VM00010,2014,Chocolate,88640
V001013,C01846,VM00007,2010,GhostWhite,123171
V001014,C00317,VM00003,2011,PowderBlue,98877
