request_id,vehicle_id,service_type_id,mechanic_id,customer_id,charge_per_hour,total_payment
SR00464,V001190,ST00001,M00080,C00140,26.15,52.3
SR00465,V005231,ST00006,M00012,C01615,84.99,169.98
SR00466,V003602,ST00007,M00007,C03313,97.21,388.84
SR00467,V005348,ST00006,M00029,C01302,54.98,109.96
SR00468,V002185,ST00004,M00010,C00461,88.9,266.7
SR00469,V004265,ST00007,M00018,C00446,97.22,388.88
SR00470,V005979,ST00005,M00068,C01753,47.4,47.4
SR00471,V000870,ST00004,M00006,C02067,80.59,241.77
SR00472,V004598,ST00001,M00058,C03167,47.77,95.54
SR00473,V003806,ST00004,M00086,C00045,35.62,106.86
SR00474,V001553,ST00002,M00081,C03973,41.55,41.55
SR00475,V000951,ST00003,M00019,C02955,49.54,49.54
SR00476,V003923,ST00007,M00077,C00905,23.81,95.24
SR00477,V005938,ST00002,M00091,C00388,73.24,73.24
SR00478,V004535,ST00004,M00079,C01063,61.71,185.13
SR00479,V002575,ST00007,M00088,C03883,46.95,187.8
SR00480,V001105,ST00006,M00098,C00362,82.28,164.56
SR00481,V004854,ST00001,M00039,C03594,30.28,60.56
SR00482,V003925,ST00007,M00084,C03692,41.09,164.36
SR00483,V003540,ST00002,M00094,C03346,53.04,53.04
SR00484,V002381,ST00006,M00037,C00967,82.54,165.08
SR00485,V001330,ST00005,M00097,C02647,24.89,24.89
SR00486,V004165,ST00001,M00058,C03558,65.9,131.8
SR00487,V002074,ST00007,M00033,C01912,56.94,227.76
SR00488,V005368,ST00005,M00049,C01507,32.04,32.04
SR00489,V003197,ST00003,M00100,C03087,46.68,46.68
SR00490,V004506,ST00005,M00021,C02633,75.56,75.56
SR00491,V002599,ST00004,M00023,C02402,42.14,126.42
SR00492,V001018,ST00005,M00052,C00604,55.73,55.73
SR00493,V004840,ST00007,M00080,C01756,36.35,145.4
SR00494,V001254,ST00007,M00050,C00504,86.62,346.48
SR00495,V003300,ST00004,M00037,C02637,69.3,207.9
SR00496,V000539,ST00004,M00005,C03001,92.99,278.97
SR00497,V003994,ST00007,M00064,C00636,26.81,107.24
SR00498,V005656,ST00004,M00050,C01745,91.77,275.31
SR00499,V005452,ST00004,M00032,C01077,76.39,229.17
SR00500,V002885,ST00001,M00070,C00247,41.06,82.12
SR00501,V005622,ST00001,M00050,C01082,92.85,185.7
SR00502,V004423,ST00001,M00029,C00170,48.5,97.0
SR00503,V003267,ST00007,M00081,C01800,44.8,179.2
SR00504,V004918,ST00005,M00012,C02386,89.86,89.86
SR00505,V001218,ST00007,M00066,C02244,89.94,359.76
SR00506,V003691,ST00001,M00052,C00688,66.38,132.76
SR00507,V005750,ST00006,M00030,C02695,57.01,114.02
SR00508,V005830,ST00005,M00033,C03423,51.15,51.15
SR00509,V002322,ST00002,M00043,C03819,44.9,44.9
SR00510,V001317,ST00002,M00092,C00103,31.41,31.41
SR00511,V005387,ST00006,M00047,C02589,96.32,192.64
SR00512,V005014,ST00006,M00041,C01739,48.86,97.72
SR00513,V000410,ST00007,M00099,C00786,40.94,163.76
SR00514,V005274,ST00002,M00039,C03934,44.74,44.74
SR00515,V000435,ST00001,M00061,C01009,95.88,191.76
SR00516,V001840,ST00004,M00002,C00391,49.6,148.8
SR00517,V005079,ST00006,M00054,C01346,79.57,159.14
SR00518,V000980,ST00004,M00005,C02720,75.34,226.02
SR00519,V003214,ST00002,M00081,C00244,70.93,70.93
SR00520,V000996,ST00003,M00064,C01683,57.22,57.22
SR00521,V000340,ST00007,M00065,C02610,94.28,377.12
SR00522,V001131,ST00004,M00007,C03518,21.58,64.74
SR00523,V004194,ST00002,M00047,C01978,49.45,49.45
SR00524,V000672,ST00001,M00040,C02503,93.67,187.34
SR00525,V000888,ST00004,M00001,C00698,54.48,163.44
SR00526,V000870,ST00005,M00057,C01712,94.71,94.71
SR00527,V000832,ST00003,M00015,C01114,83.99,83.99
SR00528,V004014,ST00004,M00022,C03660,38.52,115.56
SR00529,V000275,ST00002,M00076,C00694,97.18,97.18
SR00530,V002458,ST00005,M00067,C00048,83.15,83.15
SR00531,V000168,ST00003,M00080,C02790,72.71,72.71
SR00532,V002374,ST00005,M00077,C01835,55.33,55.33
SR00533,V005828,ST00006,M00099,C00336,84.95,169.9
SR00534,V004067,ST00006,M00063,C00716,59.08,118.16
SR00535,V004458,ST00001,M00073,C00305,26.15,52.3
SR00536,V005373,ST00004,M00002,C00405,71.58,214.74
SR00537,V005391,ST00005,M00014,C00804,66.62,66.62
SR00538,V003846,ST00001,M00011,C03960,51.62,103.24
SR00539,V001886,ST00003,M00063,C03354,72.45,72.45
SR00540,V003900,ST00005,M00092,C02565,81.32,81.32
SR00541,V002452,ST00006,M00055,C03495,97.3,194.6
SR00542,V004182,ST00002,M00019,C02121,27.88,27.88
SR00543,V000404,ST00007,M00011,C01890,88.07,352.28
SR00544,V003061,ST00001,M00043,C03627,21.85,43.7
SR00545,V001112,ST00005,M00065,C00486,33.57,33.57
SR00546,V000967,ST00001,M00066,C03177,84.0,168.0
SR00547,V005944,ST00001,M00061,C00655,38.28,76.56
SR00548,V005628,ST00001,M00030,C03396,96.05,192.1
SR00549,V003793,ST00002,M00011,C03259,52.65,52.65
SR00550,V005966,ST00007,M00036,C03791,49.0,196.0
SR00551,V000031,ST00004,M00042,C01846,23.34,70.02
SR00552,V001052,ST00004,M00087,C00105,29.47,88.41
SR00553,V000381,ST00004,M00006,C02140,79.23,237.69
SR00554,V004093,ST00007,M00085,C00957,59.92,239.68
SR00555,V001983,ST00003,M00030,C02385,61.07,61.07
SR00556,V004630,ST00005,M00095,C01877,65.09,65.09
SR00557,V003958,ST00001,M00032,C03915,31.13,62.26
SR00558,V000461,ST00006,M00014,C02950,67.0,134.0
SR00559,V005149,ST00005,M00048,C00454,85.83,85.83
SR00560,V000655,ST00002,M00018,C02943,27.04,27.04
SR00561,V003410,ST00004,M00027,C02611,76.0,228.0
SR00562,V005562,ST00002,M00047,C01362,69.45,69.45
SR00563,V001864,ST00002,M00022,C03512,20.35,20.35
SR00564,V001021,ST00004,M00088,C00805,66.81,200.43
SR00565,V003465,ST00004,M00092,C03133,48.47,145.41
SR00566,V001063,ST00005,M00042,C03018,25.12,25.12
SR00567,V004743,ST00005,M00026,C03499,78.89,78.89
SR00568,V002585,ST00007,M00098,C01233,44.31,177.24
SR00569,V004215,ST00007,M00024,C02056,40.54,162.16
SR00570,V000536,ST00004,M00019,C01850,73.96,221.88
SR00571,V000425,ST00007,M00005,C00392,87.67,350.68
SR00572,V003699,ST00006,M00071,C03861,34.12,68.24
SR00573,V003922,ST00006,M00081,C00825,65.78,131.56
SR00574,V000917,ST00005,M00087,C01263,76.66,76.66
SR00575,V004767,ST00007,M00012,C03841,99.94,399.76
SR00576,V003241,ST00006,M00024,C03386,45.76,91.52
SR00577,V005379,ST00002,M00088,C02588,39.25,39.25
SR00578,V004062,ST00001,M00064,C00147,60.32,120.64
SR00579,V003558,ST00006,M00095,C02823,75.54,151.08
SR00580,V004016,ST00003,M00040,C02182,22.23,22.23
SR00581,V002099,ST00005,M00078,C03177,69.06,69.06
SR00582,V000544,ST00007,M00077,C00798,93.22,372.88
SR00583,V005621,ST00005,M00031,C02325,47.59,47.59
SR00584,V003297,ST00006,M00077,C01913,76.18,152.36
SR00585,V003152,ST00002,M00011,C03729,43.44,43.44
SR00586,V000417,ST00004,M00077,C01456,50.14,150.42
SR00587,V003319,ST00003,M00007,C02686,63.53,63.53
SR00588,V002184,ST00004,M00001,C01871,42.68,128.04
SR00589,V004491,ST00003,M00095,C02586,85.98,85.98
SR00590,V002772,ST00006,M00099,C00352,38.55,77.1
SR00591,V004501,ST00005,M00013,C00863,36.86,36.86
SR00592,V005569,ST00003,M00012,C02939,95.48,95.48
SR00593,V004290,ST00005,M00017,C01179,82.15,82.15
SR00594,V004432,ST00004,M00066,C02560,88.07,264.21
SR00595,V005352,ST00005,M00035,C03093,64.65,64.65
SR00596,V002351,ST00003,M00097,C01533,91.33,91.33
SR00597,V005174,ST00005,M00007,C01420,90.75,90.75
SR00598,V002557,ST00004,M00100,C00580,89.32,267.96
SR00599,V002178,ST00006,M00013,C00626,47.41,94.82
SR00600,V005454,ST00002,M00093,C03081,65.66,65.66
SR00601,V001116,ST00006,M00064,C03670,23.36,46.72
SR00602,V002351,ST00002,M00018,C03652,77.04,77.04
SR00603,V002796,ST00003,M00029,C01524,64.92,64.92
SR00604,V000478,ST00004,M00034,C03280,83.36,250.08
SR00605,V002233,ST00003,M00091,C02039,64.73,64.73
SR00606,V005052,ST00003,M00034,C01779,43.57,43.57
SR00607,V004155,ST00002,M00051,C03828,36.68,36.68
SR00608,V004188,ST00002,M00093,C02864,29.4,29.4
SR00609,V003310,ST00005,M00064,C03438,83.57,83.57
SR00610,V002388,ST00007,M00063,C02988,52.45,209.8
SR00611,V002901,ST00004,M00081,C01337,81.68,245.04
SR00612,V001820,ST00006,M00090,C00022,40.37,80.74
SR00613,V004113,ST00007,M00081,C03616,88.62,354.48
SR00614,V003465,ST00002,M00100,C03136,41.04,41.04
SR00615,V004580,ST00002,M00074,C00168,66.53,66.53
SR00616,V002400,ST00003,M00084,C03505,36.11,36.11
SR00617,V002591,ST00007,M00047,C03023,71.11,284.44
SR00618,V000873,ST00001,M00021,C01904,65.28,130.56
SR00619,V001411,ST00007,M00098,C01139,89.95,359.8
SR00620,V003416,ST00003,M00051,C01139,43.25,43.25
SR00621,V002703,ST00002,M00071,C02495,94.61,94.61
SR00622,V001455,ST00005,M00097,C00401,97.22,97.22
SR00623,V004043,ST00002,M00076,C01169,74.63,74.63
SR00624,V003405,ST00005,M00006,C00644,79.14,79.14
SR00625,V003454,ST00005,M00069,C03574,70.02,70.02
SR00626,V003643,ST00006,M00021,C00760,35.56,71.12
SR00627,V001945,ST00007,M00052,C00931,42.78,171.12
SR00628,V000890,ST00001,M00066,C02571,74.98,149.96
SR00629,V002811,ST00001,M00011,C01145,38.7,77.4
SR00630,V003022,ST00005,M00041,C01892,80.08,80.08
SR00631,V001409,ST00006,M00034,C03849,70.44,140.88
SR00632,V002589,ST00004,M00020,C00348,96.57,289.71
SR00633,V002211,ST00006,M00031,C03592,76.28,152.56
SR00634,V000753,ST00007,M00070,C03881,93.33,373.32
SR00635,V005696,ST00007,M00024,C02386,56.31,225.24
SR00636,V003819,ST00007,M00075,C03929,63.76,255.04
SR00637,V004417,ST00005,M00011,C02857,85.42,85.42
SR00638,V001744,ST00006,M00076,C03535,86.56,173.12
SR00639,V001496,ST00004,M00054,C00228,27.99,83.97
SR00640,V000726,ST00002,M00078,C01399,88.05,88.05
SR00641,V000645,ST00001,M00066,C01894,32.77,65.54
SR00642,V001240,ST00001,M00071,C03380,84.07,168.14
SR00643,V003112,ST00007,M00006,C01037,73.64,294.56
SR00644,V004415,ST00002,M00090,C00493,90.77,90.77
SR00645,V000896,ST00004,M00036,C03176,73.21,219.63
SR00646,V004529,ST00003,M00074,C01827,65.52,65.52
SR00647,V003379,ST00005,M00089,C02539,96.93,96.93
SR00648,V004239,ST00004,M00010,C03369,25.36,76.08
SR00649,V003033,ST00003,M00077,C00852,94.29,94.29
SR00650,V000196,ST00005,M00071,C02708,56.9,56.9
SR00651,V003202,ST00005,M00084,C00727,70.78,70.78
SR00652,V001758,ST00004,M00009,C03776,61.68,185.04
SR00653,V002444,ST00006,M00062,C00349,74.01,148.02
SR00654,V002670,ST00002,M00001,C02655,72.91,72.91
SR00655,V004320,ST00001,M00084,C01418,85.92,171.84
SR00656,V005534,ST00004,M00003,C01174,63.52,190.56
SR00657,V002793,ST00004,M00015,C03553,95.85,287.55
SR00658,V003414,ST00005,M00048,C01233,24.86,24.86
SR00659,V005638,ST00004,M00078,C00171,94.04,282.12
SR00660,V004833,ST00006,M00015,C02423,38.84,77.68
SR00661,V004028,ST00002,M00074,C02276,63.33,63.33
SR00662,V003972,ST00002,M00093,C01959,39.28,39.28
SR00663,V000520,ST00005,M00060,C01059,51.93,51.93
SR00664,V000011,ST00003,M00058,C03197,66.18,66.18
SR00665,V002367,ST00002,M00002,C00462,58.37,58.37
SR00666,V003009,ST00005,M00100,C02109,20.5,20.5
SR00667,V005348,ST00007,M00058,C00567,74.06,296.24
SR00668,V003085,ST00001,M00039,C01669,83.82,167.64
SR00669,V004136,ST00005,M00096,C00469,73.61,73.61
SR00670,V004544,ST00002,M00035,C02488,48.47,48.47
SR00671,V001504,ST00004,M00029,C02496,68.65,205.95
SR00672,V003558,ST00006,M00081,C02085,45.32,90.64
SR00673,V005725,ST00005,M00086,C02445,82.59,82.59
SR00674,V001936,ST00006,M00034,C00023,53.85,107.7
SR00675,V002480,ST00003,M00061,C03734,41.63,41.63
SR00676,V001447,ST00006,M00081,C03800,25.11,50.22
SR00677,V002490,ST00003,M00095,C01380,25.56,25.56
SR00678,V001498,ST00005,M00065,C00594,72.44,72.44
SR00679,V001688,ST00001,M00019,C03941,35.14,70.28
SR00680,V002946,ST00001,M00012,C01670,43.36,86.72
SR00681,V005049,ST00001,M00060,C02350,82.42,164.84
SR00682,V001514,ST00006,M00087,C03438,75.52,151.04
SR00683,V004346,ST00001,M00094,C03655,61.87,123.74
SR00684,V004260,ST00002,M00028,C02302,39.92,39.92
SR00685,V005232,ST00005,M00072,C03010,98.38,98.38
SR00686,V003888,ST00001,M00073,C00393,76.11,152.22
SR00687,V000095,ST00001,M00015,C01175,33.0,66.0
SR00688,V000135,ST00002,M00037,C02248,84.58,84.58
SR00689,V002719,ST00001,M00047,C02113,73.08,146.16
SR00690,V001112,ST00007,M00047,C01887,38.52,154.08
SR00691,V002861,ST00005,M00002,C00312,76.19,76.19
SR00692,V000673,ST00002,M00046,C00046,97.43,97.43
SR00693,V001718,ST00003,M00053,C03914,31.51,31.51
SR00694,V003231,ST00006,M00083,C01687,38.04,76.08
SR00695,V001491,ST00003,M00091,C02408,57.99,57.99
SR00696,V003901,ST00004,M00040,C01394,47.6,142.8
SR00697,V001442,ST00006,M00083,C02907,26.02,52.04
SR00698,V002683,ST00002,M00088,C03401,45.66,45.66
SR00699,V004376,ST00002,M00086,C01599,68.58,68.58
SR00700,V003302,ST00001,M00081,C00763,68.12,136.24
SR00701,V000962,ST00002,M00021,C01330,21.89,21.89
SR00702,V004152,ST00005,M00003,C03435,35.3,35.3
SR00703,V001507,ST00004,M00018,C03697,73.99,221.97
SR00704,V000808,ST00002,M00036,C03173,81.37,81.37
SR00705,V000534,ST00007,M00035,C00315,31.08,124.32
SR00706,V005137,ST00005,M00054,C01221,91.6,91.6
SR00707,V002106,ST00007,M00039,C01618,69.26,277.04
SR00708,V000086,ST00005,M00098,C01424,69.19,69.19
SR00709,V005810,ST00003,M00020,C03130,38.84,38.84
SR00710,V004495,ST00005,M00067,C02171,96.06,96.06
SR00711,V002239,ST00005,M00096,C02391,82.58,82.58
SR00712,V005958,ST00006,M00044,C02885,90.21,180.42
SR00713,V004109,ST00006,M00075,C00760,27.17,54.34
SR00714,V003828,ST00002,M00048,C02790,50.64,50.64
SR00715,V002120,ST00007,M00019,C01612,77.43,309.72
SR00716,V001270,ST00004,M00091,C03562,38.12,114.36
SR00717,V003383,ST00006,M00044,C03288,37.05,74.1
SR00718,V000932,ST00003,M00022,C02544,61.58,61.58
SR00719,V002843,ST00001,M00087,C03248,55.57,111.14
SR00720,V005179,ST00002,M00074,C01609,97.62,97.62
SR00721,V002553,ST00002,M00024,C00974,45.6,45.6
SR00722,V003832,ST00007,M00099,C00309,37.31,149.24
SR00723,V000957,ST00005,M00037,C01794,80.88,80.88
SR00724,V001396,ST00002,M00018,C01957,63.22,63.22
SR00725,V000562,ST00007,M00089,C01907,24.2,96.8
SR00726,V005975,ST00001,M00007,C02854,34.24,68.48
SR00727,V003077,ST00002,M00082,C00501,44.0,44.0
SR00728,V001029,ST00002,M00073,C02138,51.14,51.14
SR00729,V003869,ST00005,M00002,C00355,61.69,61.69
SR00730,V003066,ST00002,M00038,C00954,65.99,65.99
SR00731,V003726,ST00007,M00020,C00116,33.7,134.8
SR00732,V005167,ST00005,M00085,C03053,97.03,97.03
SR00733,V001570,ST00007,M00082,C01541,48.98,195.92
SR00734,V001976,ST00006,M00045,C00505,47.61,95.22
SR00735,V005810,ST00007,M00069,C00657,46.5,186.0
SR00736,V001508,ST00007,M00092,C00369,34.59,138.36
SR00737,V000272,ST00001,M00038,C00723,25.87,51.74
SR00738,V000201,ST00004,M00030,C01682,74.41,223.23
SR00739,V003441,ST00006,M00023,C02072,28.95,57.9
SR00740,V000780,ST00006,M00082,C00979,70.76,141.52
SR00741,V000926,ST00007,M00077,C03609,96.06,384.24
SR00742,V005285,ST00007,M00074,C01034,75.41,301.64
SR00743,V005537,ST00005,M00012,C00658,84.95,84.95
SR00744,V005018,ST00003,M00025,C00882,49.13,49.13
SR00745,V001829,ST00007,M00093,C02855,44.81,179.24
SR00746,V003562,ST00001,M00062,C03153,81.9,163.8
SR00747,V004536,ST00001,M00072,C00451,64.05,128.1
SR00748,V004995,ST00007,M00005,C03642,44.8,179.2
SR00749,V002830,ST00003,M00062,C02357,67.57,67.57
SR00750,V001274,ST00001,M00064,C03125,20.31,40.62
SR00751,V005027,ST00003,M00018,C01786,41.68,41.68
SR00752,V005691,ST00004,M00020,C01744,49.32,147.96
SR00753,V005471,ST00002,M00036,C03539,83.88,83.88
SR00754,V003847,ST00005,M00033,C02783,85.89,85.89
SR00755,V002324,ST00002,M00014,C00176,63.95,63.95
SR00756,V004421,ST00003,M00036,C00190,97.65,97.65
SR00757,V000081,ST00001,M00098,C01413,21.11,42.22
SR00758,V001383,ST00007,M00052,C03766,35.1,140.4
SR00759,V005885,ST00002,M00029,C02748,30.77,30.77
SR00760,V001591,ST00001,M00025,C02088,28.21,56.42
SR00761,V001893,ST00002,M00024,C01990,72.14,72.14
SR00762,V005202,ST00005,M00060,C03086,56.5,56.5
SR00763,V002939,ST00005,M00067,C02750,69.23,69.23
SR00764,V001311,ST00003,M00071,C01234,24.37,24.37
SR00765,V001966,ST00007,M00091,C03019,47.55,190.2
SR00766,V002614,ST00005,M00095,C02398,40.09,40.09
SR00767,V004232,ST00002,M00037,C02577,91.75,91.75
SR00768,V005161,ST00006,M00042,C02470,67.76,135.52
SR00769,V002080,ST00001,M00080,C02652,99.7,199.4
SR00770,V005584,ST00006,M00029,C01259,39.29,78.58
SR00771,V003062,ST00001,M00004,C03543,25.96,51.92
SR00772,V004895,ST00002,M00042,C01459,96.89,96.89
SR00773,V003549,ST00007,M00002,C03727,36.7,146.8
SR00774,V001930,ST00007,M00056,C00994,20.5,82.0
SR00775,V004576,ST00002,M00079,C00403,41.94,41.94
SR00776,V001758,ST00006,M00085,C00438,77.85,155.7
SR00777,V005456,ST00001,M00076,C00118,38.36,76.72
SR00778,V005368,ST00002,M00071,C03917,58.94,58.94
SR00779,V004228,ST00007,M00063,C00634,60.66,242.64
SR00780,V002524,ST00003,M00048,C03901,25.41,25.41
SR00781,V003206,ST00002,M00068,C03693,98.98,98.98
SR00782,V000511,ST00002,M00092,C03235,92.73,92.73
SR00783,V003690,ST00005,M00041,C02399,90.51,90.51
SR00784,V002363,ST00005,M00020,C00022,56.31,56.31
SR00785,V004778,ST00005,M00045,C00846,67.64,67.64
SR00786,V000580,ST00003,M00063,C01647,85.4,85.4
SR00787,V003221,ST00006,M00022,C01613,55.84,111.68
SR00788,V005004,ST00001,M00035,C02058,99.48,198.96
SR00789,V004279,ST00005,M00077,C03679,90.77,90.77
SR00790,V001015,ST00006,M00020,C01130,29.15,58.3
SR00791,V002596,ST00006,M00099,C00025,54.51,109.02
SR00792,V002678,ST00002,M00048,C03291,57.06,57.06
SR00793,V002649,ST00007,M00073,C03392,71.49,285.96
SR00794,V003569,ST00003,M00065,C01969,59.51,59.51
SR00795,V000835,ST00002,M00061,C01271,68.58,68.58
SR00796,V001586,ST00002,M00054,C00501,81.61,81.61
SR00797,V004985,ST00003,M00034,C02529,94.55,94.55
SR00798,V003511,ST00007,M00003,C03802,79.57,318.28
SR00799,V005719,ST00004,M00098,C03033,36.63,109.89
SR00800,V000421,ST00003,M00006,C02713,21.85,21.85
SR00801,V005497,ST00001,M00097,C03036,34.45,68.9
SR00802,V002547,ST00006,M00090,C02297,47.92,95.84
SR00803,V003871,ST00005,M00051,C00980,57.36,57.36
SR00804,V005293,ST00003,M00074,C02091,54.35,54.35
SR00805,V002649,ST00006,M00055,C03728,86.85,173.7
SR00806,V000954,ST00005,M00033,C03338,69.84,69.84
SR00807,V005192,ST00003,M00056,C01805,33.94,33.94
SR00808,V000056,ST00004,M00079,C03560,92.49,277.47
SR00809,V002379,ST00006,M00004,C01851,59.13,118.26
SR00810,V001513,ST00006,M00015,C03199,53.43,106.86
SR00811,V002202,ST00003,M00053,C01003,27.89,27.89
SR00812,V001124,ST00007,M00038,C00505,36.63,146.52
SR00813,V002625,ST00007,M00036,C03609,44.23,176.92
SR00814,V004559,ST00007,M00086,C02175,66.17,264.68
SR00815,V002129,ST00003,M00018,C01975,77.36,77.36
SR00816,V003223,ST00003,M00093,C02306,64.94,64.94
SR00817,V003067,ST00004,M00031,C02228,71.12,213.36
SR00818,V004243,ST00005,M00093,C01798,95.76,95.76
SR00819,V004853,ST00005,M00058,C02203,96.96,96.96
SR00820,V004761,ST00006,M00002,C03426,94.94,189.88
SR00821,V001714,ST00001,M00011,C00282,51.82,103.64
SR00822,V001640,ST00002,M00099,C00309,25.11,25.11
SR00823,V002001,ST00002,M00083,C00431,96.35,96.35
SR00824,V002776,ST00004,M00038,C03408,67.83,203.49
SR00825,V003907,ST00007,M00009,C00886,78.03,312.12
SR00826,V000758,ST00003,M00044,C00759,87.6,87.6
SR00827,V003669,ST00003,M00047,C03367,22.63,22.63
SR00828,V003546,ST00003,M00009,C01797,91.69,91.69
SR00829,V004481,ST00002,M00095,C03413,65.35,65.35
SR00830,V005840,ST00001,M00006,C02265,89.98,179.96
SR00831,V002951,ST00006,M00098,C03446,26.01,52.02
SR00832,V001575,ST00003,M00045,C03709,43.88,43.88
SR00833,V004160,ST00004,M00100,C02696,49.16,147.48
SR00834,V002221,ST00003,M00015,C01444,36.64,36.64
SR00835,V004836,ST00002,M00057,C02572,55.12,55.12
SR00836,V005045,ST00003,M00063,C02259,87.68,87.68
SR00837,V002215,ST00004,M00043,C02760,80.42,241.26
SR00838,V000181,ST00005,M00061,C00761,80.87,80.87
SR00839,V004287,ST00004,M00066,C00306,92.57,277.71
SR00840,V002213,ST00003,M00049,C00134,98.33,98.33
SR00841,V003705,ST00004,M00011,C03795,34.03,102.09
SR00842,V003807,ST00003,M00084,C01737,96.91,96.91
SR00843,V001210,ST00006,M00020,C00654,94.82,189.64
SR00844,V003841,ST00002,M00031,C01670,81.57,81.57
SR00845,V005035,ST00002,M00048,C00335,48.31,48.31
SR00846,V003710,ST00004,M00083,C03300,54.27,162.81
SR00847,V001263,ST00002,M00088,C03523,44.94,44.94
SR00848,V004188,ST00002,M00065,C00525,59.82,59.82
SR00849,V000199,ST00002,M00058,C01576,53.42,53.42
SR00850,V005087,ST00007,M00049,C00604,48.65,194.6
SR00851,V001138,ST00005,M00049,C01157,73.12,73.12
SR00852,V004076,ST00005,M00021,C00084,74.16,74.16
SR00853,V003745,ST00005,M00051,C02051,58.89,58.89
SR00854,V000603,ST00004,M00079,C02750,20.36,61.08
SR00855,V002433,ST00001,M00007,C02560,29.41,58.82
SR00856,V000004,ST00003,M00075,C03433,52.55,52.55
SR00857,V000200,ST00007,M00011,C00693,49.23,196.92
SR00858,V005601,ST00002,M00011,C02791,86.53,86.53
SR00859,V002335,ST00002,M00079,C01554,51.7,51.7
SR00860,V003088,ST00001,M00056,C03371,67.93,135.86
SR00861,V002102,ST00006,M00031,C00121,81.93,163.86
SR00862,V000431,ST00004,M00099,C00608,53.08,159.24
SR00863,V004324,ST00001,M00022,C03383,42.4,84.8
SR00864,V004074,ST00007,M00030,C03220,46.97,187.88
SR00865,V004928,ST00001,M00050,C03403,27.95,55.9
SR00866,V004439,ST00002,M00099,C02762,66.87,66.87
SR00867,V000821,ST00001,M00099,C01648,20.42,40.84
SR00868,V003887,ST00007,M00021,C02753,69.3,277.2
SR00869,V001933,ST00004,M00048,C03063,89.88,269.64
SR00870,V003540,ST00006,M00025,C00666,87.46,174.92
SR00871,V000901,ST00001,M00057,C01206,53.03,106.06
SR00872,V004170,ST00003,M00068,C03831,56.51,56.51
SR00873,V004301,ST00007,M00056,C02520,44.83,179.32
SR00874,V002762,ST00002,M00028,C03526,33.26,33.26
SR00875,V003687,ST00004,M00005,C03682,40.99,122.97
SR00876,V002815,ST00005,M00058,C02636,96.59,96.59
SR00877,V001220,ST00004,M00008,C02229,59.96,179.88
SR00878,V002217,ST00007,M00016,C03258,48.57,194.28
SR00879,V002978,ST00003,M00081,C03218,87.85,87.85
SR00880,V001322,ST00001,M00081,C03834,63.64,127.28
SR00881,V000938,ST00005,M00027,C02040,82.81,82.81
SR00882,V003200,ST00003,M00100,C03360,43.95,43.95
SR00883,V002396,ST00002,M00086,C03763,51.79,51.79
SR00884,V001351,ST00002,M00093,C00575,87.14,87.14
SR00885,V005314,ST00007,M00016,C01253,75.41,301.64
SR00886,V000284,ST00004,M00087,C02413,70.25,210.75
SR00887,V005675,ST00002,M00097,C01300,37.63,37.63
SR00888,V000765,ST00003,M00100,C03374,76.33,76.33
SR00889,V000909,ST00001,M00099,C02064,85.51,171.02
SR00890,V004238,ST00006,M00051,C00228,34.68,69.36
SR00891,V000413,ST00007,M00096,C01762,49.7,198.8
SR00892,V004303,ST00004,M00072,C02491,77.28,231.84
SR00893,V001384,ST00003,M00071,C03124,28.18,28.18
SR00894,V005626,ST00005,M00078,C01481,31.38,31.38
SR00895,V005364,ST00001,M00058,C00872,57.17,114.34
